gmlid,area,code,fixed,lat,lon
pt_psn659,1,5,0,44.533017,141.76655
pt_psn66,1,2,0,42.17084,142.766248
pt_psn660,1,5,0,44.450165,141.757168
pt_psn661,1,5,0,44.723833,141.797315
pt_psn662,1,5,0,44.897955,141.918682
pt_psn663,1,5,0,45.016716,141.847931
pt_psn664,1,5,0,44.913596,142.024976
pt_psn665,1,5,0,45.3311,142.11744
pt_psn666,1,5,0,45.380515,142.088637
pt_psn667,1,5,50,45.125663,142.367982
pt_psn668,1,5,0,44.828199,142.309845
pt_psn669,1,5,0,44.970988,142.291143
pt_psn67,1,2,0,42.334476,142.367957
pt_psn670,1,5,0,44.779685,142.720362
pt_psn671,1,5,0,44.84567,142.476893
pt_psn672,1,5,0,45.224327,141.697849
pt_psn673,1,5,50,45.106208,141.776684
pt_psn674,1,5,0,45.304613,141.048356
pt_psn675,1,5,0,45.440391,141.037142
pt_psn676,1,5,50,45.187809,141.140513
pt_psn677,1,5,0,45.110237,141.218653
pt_psn678,1,5,0,45.245561,141.217784
pt_psn679,1,5,0,45.13874,141.307282
pt_psn68,1,2,0,43.077132,142.840792
pt_psn680,1,5,50,43.789676,144.085431
pt_psn681,1,5,0,43.774846,144.172619
pt_psn682,1,5,50,43.747625,144.054657
pt_psn683,1,5,0,43.542533,143.983394
pt_psn684,1,5,50,43.708913,144.025115
pt_psn685,1,5,50,43.649827,143.990362
pt_psn686,1,5,50,44.069695,144.995285
pt_psn687,1,5,0,43.872903,144.65771
pt_psn688,1,5,50,43.785928,144.533438
pt_psn689,1,5,0,43.835182,144.592995
pt_psn69,1,2,50,42.2955473,143.3137899
pt_psn690,1,5,50,43.719724,144.507757
pt_psn691,1,5,50,43.856482,144.465922
pt_psn692,1,5,0,43.932946,144.453004
pt_psn693,1,5,50,43.726368,143.734436
pt_psn694,1,5,50,43.641486,143.507693
pt_psn695,1,5,0,43.678797,143.595698
pt_psn696,1,5,50,44.014588,143.768916
pt_psn697,1,5,0,43.983032,143.698899
pt_psn698,1,5,50,44.081945,143.945153
pt_psn699,1,5,0,43.992388,143.537856
pt_psn7,1,2,50,43.021331,141.345667
pt_psn70,1,2,0,42.926782,143.446219
pt_psn700,1,5,0,44.007104,143.33973
pt_psn701,1,5,50,43.920729,143.534972
pt_psn702,1,5,0,43.886156,143.183966
pt_psn703,1,5,0,44.150123,143.57151
pt_psn704,1,5,0,44.183865,143.592596
pt_psn705,1,5,0,44.153848,143.688807
pt_psn706,1,5,0,44.227089,143.618447
pt_psn707,1,5,50,44.192171,143.078788
pt_psn708,1,5,0,44.19381,143.107388
pt_psn709,1,5,0,44.4341116,143.2204898
pt_psn71,1,2,0,43.123361,143.6107405
pt_psn710,1,5,0,44.336357,142.872745
pt_psn711,1,5,50,44.3292325,142.9451928
pt_psn712,1,5,0,44.656598,142.879694
pt_psn713,1,5,0,44.583636,142.961971
pt_psn714,1,5,0,43.9114691,144.1703575
pt_psn715,1,5,0,43.841093,144.296632
pt_psn716,1,5,0,42.58892,140.64459
pt_psn717,1,5,50,42.581893,140.713477
pt_psn718,1,5,0,42.581669,140.592957
pt_psn719,1,5,0,42.57907,140.958369
pt_psn72,1,2,0,43.055425,144.845254
pt_psn720,1,5,50,42.558544,140.889766
pt_psn721,1,5,0,42.464729,141.222188
pt_psn722,1,5,50,42.490711,141.258521
pt_psn723,1,5,50,42.724651,141.877806
pt_psn724,1,5,50,42.641398,141.848792
pt_psn725,1,5,50,42.64953,140.833572
pt_psn726,1,5,0,42.813129,141.831199
pt_psn727,1,5,0,42.727775,141.771404
pt_psn728,1,5,0,42.767356,141.820258
pt_psn729,1,5,0,42.872066,141.814864
pt_psn73,1,2,0,43.484278,144.459129
pt_psn730,1,5,0,42.763854,142.135992
pt_psn731,1,5,0,42.427047,142.22502
pt_psn732,1,5,0,42.877438,142.444533
pt_psn733,1,5,50,42.479619,142.073228
pt_psn734,1,5,0,42.679656,142.197816
pt_psn735,1,5,0,42.726182,142.301248
pt_psn736,1,5,0,42.584275,142.127578
pt_psn737,1,5,50,42.358861,142.317349
pt_psn738,1,5,0,42.382229,142.274849
pt_psn739,1,5,50,42.487213,142.437277
pt_psn74,1,2,0,43.545302,144.968238
pt_psn740,1,5,0,42.400715,142.375596
pt_psn741,1,5,0,42.195848,142.678671
pt_psn742,1,5,50,42.142596,142.82905
pt_psn743,1,5,0,42.076863,143.034813
pt_psn744,1,5,0,42.127793,142.937458
pt_psn745,1,5,0,42.012581,143.150514
pt_psn746,1,5,0,41.935639,143.242027
pt_psn747,1,5,0,42.041683,143.292319
pt_psn748,1,5,0,42.27341,142.685691
pt_psn749,1,5,0,42.417611,142.473508
pt_psn75,1,4,50,43.059259,141.319997
pt_psn750,1,5,0,42.247213,142.565035
pt_psn751,1,5,0,42.267197,142.497773
pt_psn752,1,5,0,42.297594,142.453926
pt_psn753,1,5,0,42.250063,142.63355
pt_psn754,1,5,0,43.048313,143.186238
pt_psn755,1,5,0,42.934276,143.296873
pt_psn756,1,5,50,43.166247,143.244532
pt_psn757,1,5,0,43.098171,143.230508
pt_psn758,1,5,50,43.365242,143.190568
pt_psn759,1,5,50,43.232464,143.293747
pt_psn76,1,4,50,43.056919,141.303332
pt_psn760,1,5,0,43.165963,143.024967
pt_psn761,1,5,50,43.101107,142.990778
pt_psn762,1,5,50,43.102085,142.903467
pt_psn763,1,5,0,43.014505,142.951535
pt_psn764,1,5,0,42.943568,142.938763
pt_psn765,1,5,0,42.804501,142.956326
pt_psn766,1,5,50,42.699407,143.133401
pt_psn767,1,5,0,42.653775,143.188759
pt_psn768,1,5,0,42.48774,143.271817
pt_psn769,1,5,0,42.223051,143.318885
pt_psn77,1,4,50,43.045724,141.32326
pt_psn770,1,5,0,42.394142,143.303487
pt_psn771,1,5,0,42.784266,143.327933
pt_psn772,1,5,50,42.563817,143.303754
pt_psn773,1,5,0,42.905212,143.357942
pt_psn774,1,5,0,43.024048,143.458519
pt_psn775,1,5,0,42.929476,143.432025
pt_psn776,1,5,0,42.682956,143.646444
pt_psn777,1,5,0,42.814022,143.540597
pt_psn778,1,5,50,42.805242,143.501557
pt_psn779,1,5,0,43.089931,143.522371
pt_psn78,1,4,50,43.063333,141.327203
pt_psn780,1,5,50,43.276074,143.426591
pt_psn781,1,5,0,43.353711,143.604435
pt_psn782,1,5,0,43.306608,143.707011
pt_psn783,1,5,50,43.467647,143.748501
pt_psn784,1,5,0,42.809746,143.657073
pt_psn785,1,5,0,42.776221,143.608079
pt_psn786,1,5,50,42.808192,143.816724
pt_psn787,1,5,0,43.042941,143.623143
pt_psn788,1,5,0,42.952955,144.53237
pt_psn789,1,5,0,42.995007,144.466657
pt_psn79,1,4,50,43.054501,141.334981
pt_psn790,1,5,0,43.017174,144.704047
pt_psn791,1,5,0,43.13345,145.022012
pt_psn792,1,5,0,43.157061,145.101948
pt_psn793,1,5,0,43.078939,145.128279
pt_psn794,1,5,0,43.375322,144.555541
pt_psn795,1,5,0,43.15093,144.496475
pt_psn796,1,5,0,43.304179,144.601208
pt_psn797,1,5,0,43.63887,144.43893
pt_psn798,1,5,0,43.235775,144.324681
pt_psn799,1,5,50,42.982299,144.144713
pt_psn8,1,2,50,43.09033,141.337812
pt_psn80,1,4,50,43.066769,141.349819
pt_psn800,1,5,0,42.980754,144.127226
pt_psn801,1,5,0,43.392198,145.123742
pt_psn802,1,5,0,43.429158,144.8954
pt_psn803,1,5,0,43.414628,144.763384
pt_psn804,1,5,0,43.390716,144.808049
pt_psn805,1,5,0,43.477046,145.057634
pt_psn806,1,5,0,43.567067,145.21995
pt_psn807,1,5,0,43.384398,145.286283
pt_psn808,1,5,0,43.488981,144.81121
pt_psn809,1,5,0,43.794145,145.060037
pt_psn81,1,4,50,43.061306,141.35634
pt_psn810,1,5,0,43.658356,145.02274
pt_psn811,1,5,0,43.66023,145.132457
pt_psn812,1,5,0,43.968824,145.139409
pt_psn813,1,5,0,44.02162,145.190383
pt_psn814,1,6,50,43.039666,141.324324
pt_psn815,1,6,50,43.039931,141.342334
pt_psn816,1,6,0,43.11069,141.381806
pt_psn818,1,6,0,41.775738,140.81501
pt_psn82,1,4,50,43.05589,141.348174
pt_psn820,1,6,0,43.045627,144.195953
pt_psn821,1,6,0,42.73016,143.214828
pt_psn822,1,6,0,42.638169,141.635228
pt_psn823,1,6,0,45.399476,141.797801
pt_psn824,1,6,0,44.306873,143.407617
pt_psn825,1,6,0,42.785348,141.679741
pt_psn826,1,6,0,42.072538,139.435545
pt_psn827,1,6,0,43.671473,142.453794
pt_psn828,1,6,0,45.243769,141.187782
pt_psn829,1,6,50,43.881445,144.158809
pt_psn83,1,4,50,43.055501,141.354035
pt_psn830,1,6,0,43.5729992,144.9560741
pt_psn831,1,7,0,42.979149,141.348956
pt_psn832,1,4,50,43.121617,141.311148
pt_psn833,1,8,0,43.066532,141.29754
pt_psn834,1,4,50,43.00005,141.472553
pt_psn835,1,8,0,43.0504799,141.966409
pt_psn837,1,4,50,41.6766425,140.434561
pt_psn838,1,4,0,41.865312,140.123705
pt_psn839,1,4,50,42.416267,139.878732
pt_psn84,1,4,0,43.068473,141.377865
pt_psn840,1,4,50,42.793112,140.229583
pt_psn841,1,4,0,43.8094521,141.9286202
pt_psn842,1,4,50,44.8895887,141.7451
pt_psn843,1,4,50,44.939552,142.582352
pt_psn844,1,4,50,43.913185,144.66638
pt_psn845,1,4,0,44.4692851,143.1270432
pt_psn846,1,4,50,43.077055,142.840875
pt_psn847,1,4,0,42.2954598,143.3137899
pt_psn848,1,4,50,42.9268293,143.446297
pt_psn849,1,4,0,43.123298,143.610581
pt_psn85,1,4,50,43.055918,141.363423
pt_psn850,1,4,0,43.05542,144.845132
pt_psn851,1,4,50,43.484387,144.459404
pt_psn86,1,4,0,43.059806,141.334175
pt_psn87,1,4,50,43.064501,141.3662
pt_psn88,1,4,50,43.040364,141.343842
pt_psn89,1,4,50,43.029199,141.34537
pt_psn9,1,2,50,43.080875,141.352841
pt_psn90,1,4,50,43.048586,141.354285
pt_psn91,1,4,50,43.048474,141.348591
pt_psn92,1,4,50,43.038391,141.329982
pt_psn93,1,4,50,43.044752,141.335537
pt_psn94,1,4,50,43.155852,141.399219
pt_psn95,1,4,50,43.069972,141.350284
pt_psn96,1,4,50,43.145212,141.365556
pt_psn97,1,4,50,43.11391,141.330061
pt_psn99,1,4,0,43.112798,141.308035
pt_psn1,2,1,50,40.825448,140.740365
pt_psn10,2,2,0,41.290965,141.19003
pt_psn100,2,5,0,40.75934,140.521496
pt_psn103,2,5,0,40.835713,140.442256
pt_psn106,2,5,0,40.82797,140.48806
pt_psn107,2,5,0,40.586596,141.10729
pt_psn108,2,5,50,40.425331,140.896537
pt_psn109,2,5,0,40.576039,140.985077
pt_psn11,2,2,0,40.807109,140.386783
pt_psn111,2,5,0,40.594097,141.235888
pt_psn112,2,5,0,40.660166,141.191026
pt_psn113,2,5,0,40.547382,141.229858
pt_psn114,2,5,0,40.671593,141.352264
pt_psn115,2,5,0,40.691939,141.401796
pt_psn116,2,5,50,41.283744,141.190031
pt_psn117,2,5,0,41.354571,141.206137
pt_psn118,2,5,0,41.190978,141.281696
pt_psn12,2,2,50,41.047089,140.637031
pt_psn120,2,5,0,41.199935,140.990194
pt_psn121,2,5,50,41.404286,141.168082
pt_psn122,2,5,0,41.145416,140.823676
pt_psn123,2,5,0,40.874046,140.400113
pt_psn124,2,5,0,40.80971,140.301201
pt_psn125,2,5,0,40.879177,140.336984
pt_psn128,2,5,0,40.970126,140.367484
pt_psn129,2,5,0,40.781833,140.359842
pt_psn13,2,2,0,40.78044,140.207075
pt_psn130,2,5,0,40.829329,140.409003
pt_psn131,2,5,0,40.794863,140.418681
pt_psn132,2,5,0,40.592692,140.536224
pt_psn133,2,5,0,40.478263,140.624276
pt_psn135,2,5,0,40.617688,140.525391
pt_psn136,2,5,0,40.615468,140.582608
pt_psn137,2,5,0,40.916833,140.915901
pt_psn138,2,5,50,40.92017,141.028669
pt_psn14,2,2,0,40.702954,140.450116
pt_psn140,2,5,0,40.992658,140.919231
pt_psn141,2,5,0,41.182626,140.482593
pt_psn142,2,5,0,40.974319,140.656477
pt_psn143,2,5,0,41.194291,140.435929
pt_psn144,2,5,0,41.147634,140.638415
pt_psn145,2,5,0,40.763218,140.164579
pt_psn146,2,5,0,40.775996,140.220964
pt_psn147,2,5,0,40.781275,140.269294
pt_psn148,2,5,0,40.581351,139.927233
pt_psn149,2,5,0,40.493517,139.950725
pt_psn15,2,2,0,40.867122,141.122278
pt_psn150,2,5,0,40.745754,140.097571
pt_psn151,2,5,0,40.697997,139.977757
pt_psn152,2,5,0,40.576297,140.299579
pt_psn153,2,5,0,40.669494,140.545336
pt_psn154,2,5,0,40.65546,140.503447
pt_psn155,2,5,0,40.539087,140.555114
pt_psn156,2,5,0,40.511592,140.606499
pt_psn157,2,5,0,40.643795,140.520112
pt_psn159,2,5,0,40.73823,140.512609
pt_psn16,2,2,0,40.7155134,141.1569948
pt_psn162,2,5,0,40.757392,140.399284
pt_psn163,2,5,50,40.7628,140.433921
pt_psn166,2,5,0,40.742969,141.156724
pt_psn168,2,5,0,40.6087216,141.3259832
pt_psn169,2,5,0,41.079599,141.245312
pt_psn17,2,2,0,41.528434,140.90838
pt_psn170,2,5,50,40.777806,141.217171
pt_psn171,2,5,0,40.773524,141.2831
pt_psn172,2,5,0,40.728024,141.273842
pt_psn174,2,5,0,40.887955,141.285318
pt_psn176,2,5,0,40.874903,141.3667
pt_psn18,2,2,50,40.373015,141.246174
pt_psn180,2,5,50,41.388462,141.408899
pt_psn181,2,5,50,41.269123,141.339005
pt_psn182,2,5,0,41.155707,141.386968
pt_psn185,2,5,0,41.432342,140.864994
pt_psn186,2,5,0,40.35746,141.203401
pt_psn187,2,5,0,40.554293,141.386974
pt_psn188,2,5,0,40.473298,141.297175
pt_psn189,2,5,0,40.506054,141.253668
pt_psn19,2,2,0,40.524108,141.305051
pt_psn190,2,5,0,40.291353,141.077303
pt_psn191,2,5,0,40.341627,141.153127
pt_psn193,2,5,0,40.408289,141.273391
pt_psn194,2,5,0,40.460229,141.380602
pt_psn195,2,5,0,40.421622,141.333107
pt_psn196,2,5,0,40.39663,141.525591
pt_psn197,2,5,0,40.46747,141.173399
pt_psn198,2,6,0,40.738234,140.688706
pt_psn199,2,6,50,40.536612,141.529196
pt_psn2,2,2,50,40.828226,140.745087
pt_psn20,2,4,0,40.814876,140.781016
pt_psn200,2,6,0,40.708563,141.399615
pt_psn202,2,7,0,40.83989,140.677035
pt_psn203,2,4,50,40.600037,141.41479
pt_psn204,2,4,0,40.807198,140.386756
pt_psn205,2,4,50,40.524164,141.305162
pt_psn206,2,3,0,40.90926,140.450135
pt_psn207,2,4,0,40.90926,140.450135
pt_psn208,2,4,50,40.8003651,140.4531581
pt_psn209,2,5,0,40.8927761,140.4833092
pt_psn21,2,4,0,40.806006,140.745643
pt_psn210,2,5,0,41.0590178,140.3477788
pt_psn211,2,5,50,40.576033,140.490803
pt_psn212,2,4,0,40.3730157,141.2462421
pt_psn213,2,4,50,40.6871479,141.3669457
pt_psn214,2,4,50,40.715614,141.157084
pt_psn215,2,4,0,40.785426,140.782238
pt_psn216,2,6,0,40.6499735,140.8504022
pt_psn217,2,3,0,40.520257,140.582135
pt_psn218,2,5,0,40.9620969,140.441387
pt_psn219,2,5,0,41.0130601,140.421569
pt_psn22,2,4,50,40.810428,140.716451
pt_psn220,2,5,0,41.130545,140.309997
pt_psn221,2,5,0,40.6384659,140.5493228
pt_psn222,2,4,50,40.517481,141.538765
pt_psn223,2,4,50,40.703045,140.450128
pt_psn224,2,5,50,41.4668356,141.0981309
pt_psn225,2,4,0,40.7803368,140.2069675
pt_psn23,2,4,0,40.814894,140.755365
pt_psn24,2,4,0,40.827952,140.677237
pt_psn25,2,4,0,40.826559,140.722588
pt_psn26,2,4,50,40.827563,140.734967
pt_psn27,2,4,50,40.823782,140.745643
pt_psn28,2,4,0,40.824338,140.761475
pt_psn29,2,5,0,40.831283,140.817858
pt_psn3,2,2,0,40.7174,140.59066
pt_psn30,2,4,50,40.809746,140.763662
pt_psn31,2,5,0,40.852389,140.6987
pt_psn32,2,4,50,40.828227,140.782028
pt_psn33,2,4,50,40.599422,140.483469
pt_psn34,2,4,0,40.603244,140.49845
pt_psn35,2,4,0,40.603799,140.46873
pt_psn36,2,4,0,40.584634,140.474842
pt_psn37,2,4,50,40.532167,141.476146
pt_psn38,2,4,50,40.521613,141.520864
pt_psn39,2,4,50,40.512149,141.49063
pt_psn4,2,2,50,40.616853,140.484839
pt_psn40,2,4,50,40.508424,141.475282
pt_psn42,2,4,0,40.509005,141.431871
pt_psn44,2,4,50,40.510352,141.502612
pt_psn45,2,4,0,40.637132,140.597051
pt_psn46,2,4,0,40.808838,140.446926
pt_psn47,2,4,0,40.61465,141.211168
pt_psn48,2,4,0,40.624791,141.233287
pt_psn49,2,4,50,41.280688,141.161144
pt_psn5,2,2,50,40.517004,141.492028
pt_psn50,2,4,0,41.295688,141.217528
pt_psn51,2,4,0,40.584916,140.564278
pt_psn52,2,4,50,40.924334,140.960064
pt_psn53,2,4,50,40.653777,139.934052
pt_psn54,2,4,0,40.5201905,140.5821425
pt_psn55,2,4,0,40.964058,141.37503
pt_psn56,2,4,0,40.45218,141.615024
pt_psn59,2,5,0,40.798231,140.802027
pt_psn6,2,2,0,40.652964,140.605105
pt_psn60,2,5,0,40.933768,140.663977
pt_psn62,2,5,0,40.785962,140.738075
pt_psn63,2,5,0,40.763788,140.722035
pt_psn64,2,5,0,40.887667,140.860629
pt_psn65,2,5,0,40.806278,140.781073
pt_psn67,2,5,0,40.711289,140.557051
pt_psn68,2,5,0,40.751841,140.588714
pt_psn69,2,5,0,40.616296,140.415122
pt_psn7,2,2,50,40.796834,140.445112
pt_psn70,2,5,0,40.62213,140.481228
pt_psn72,2,5,0,40.663917,140.427515
pt_psn73,2,5,0,40.57519,140.45151
pt_psn74,2,5,0,40.602033,140.447544
pt_psn75,2,5,0,40.705887,140.4301
pt_psn76,2,5,0,40.712118,140.38262
pt_psn77,2,5,0,40.554362,140.539837
pt_psn79,2,5,0,40.641293,140.414287
pt_psn8,2,2,0,40.600485,141.21839
pt_psn80,2,5,50,40.584354,140.396236
pt_psn81,2,5,0,40.628167,140.460359
pt_psn83,2,5,50,40.49745,141.536141
pt_psn84,2,5,50,40.483561,141.427264
pt_psn85,2,5,0,40.530224,141.55586
pt_psn86,2,5,50,40.5655249,141.4398974
pt_psn87,2,5,50,40.507172,141.609467
pt_psn88,2,5,50,40.523069,141.492815
pt_psn89,2,5,0,40.468009,141.498924
pt_psn9,2,2,0,40.687147,141.366984
pt_psn91,2,5,50,40.49718,141.517386
pt_psn92,2,5,0,40.401996,141.434223
pt_psn93,2,5,0,40.419959,141.489205
pt_psn96,2,5,0,40.517444,141.388655
pt_psn97,2,5,0,40.609082,140.666213
pt_psn1,3,1,50,39.702814,141.150648
pt_psn10,3,2,50,38.934568,141.11929
pt_psn100,3,5,0,39.261475,141.10039
pt_psn101,3,5,0,39.302025,141.030949
pt_psn102,3,5,0,39.326469,141.139829
pt_psn103,3,5,0,39.33619,141.107054
pt_psn104,3,5,50,39.281378,141.132826
pt_psn105,3,5,0,40.129342,141.788306
pt_psn106,3,5,0,40.207214,141.794186
pt_psn107,3,5,0,40.149161,141.570595
pt_psn108,3,5,0,40.268874,141.795571
pt_psn109,3,5,0,40.164113,141.741741
pt_psn11,3,2,50,38.920965,141.343992
pt_psn110,3,5,0,40.1837496,141.7207164
pt_psn111,3,5,0,40.18666,141.785298
pt_psn112,3,5,0,39.323034,141.464734
pt_psn113,3,5,0,39.346194,141.353698
pt_psn114,3,5,0,39.285096,141.587291
pt_psn115,3,5,0,39.320198,141.571098
pt_psn116,3,5,0,39.385356,141.34342
pt_psn117,3,5,50,39.356611,141.568661
pt_psn118,3,5,0,39.2987,141.40314
pt_psn12,3,2,0,39.2721319,141.8551165
pt_psn120,3,5,0,38.826031,141.186238
pt_psn121,3,5,0,38.916515,141.145955
pt_psn122,3,5,50,38.944709,141.049263
pt_psn123,3,5,50,38.909178,141.167607
pt_psn124,3,5,0,38.939098,141.094805
pt_psn125,3,5,0,38.91127,141.131396
pt_psn127,3,5,0,38.918519,141.094514
pt_psn128,3,5,0,38.974844,141.208169
pt_psn129,3,5,0,38.892077,141.249002
pt_psn13,3,2,50,40.3054163,141.3049895
pt_psn131,3,5,0,39.039283,141.29427
pt_psn132,3,5,0,38.958461,141.37732
pt_psn133,3,5,0,39.0473893,141.3671879
pt_psn134,3,5,0,38.938466,141.452592
pt_psn135,3,5,0,38.901524,141.382045
pt_psn136,3,5,0,38.950926,141.253798
pt_psn137,3,5,0,38.996234,141.320935
pt_psn138,3,5,0,38.90041,141.270388
pt_psn139,3,5,0,39.0129,141.393428
pt_psn14,3,2,50,39.195096,141.175386
pt_psn140,3,5,0,38.847365,141.427321
pt_psn141,3,5,0,39.01734,141.231498
pt_psn142,3,5,0,38.995145,141.254862
pt_psn145,3,5,0,38.962506,141.694558
pt_psn147,3,5,50,39.024554,141.585046
pt_psn149,3,5,0,39.359258,141.768382
pt_psn15,3,2,50,39.13038,141.150668
pt_psn150,3,5,0,39.254549,141.799772
pt_psn151,3,4,0,39.263994,141.83699
pt_psn154,3,5,0,39.207057,141.865324
pt_psn156,3,5,0,40.323856,141.305059
pt_psn158,3,5,0,40.191647,141.167873
pt_psn159,3,5,0,40.280916,141.226584
pt_psn16,3,2,0,39.965563,141.211466
pt_psn160,3,5,0,40.104153,141.049813
pt_psn161,3,5,50,39.952782,141.06572
pt_psn162,3,5,0,40.138591,140.946765
pt_psn163,3,5,0,39.913896,140.977324
pt_psn164,3,5,0,39.1750228,141.1585783
pt_psn165,3,5,0,39.181489,141.307874
pt_psn166,3,5,0,39.214815,141.157331
pt_psn167,3,5,0,39.228149,141.241767
pt_psn168,3,5,0,39.154442,141.223935
pt_psn169,3,5,0,39.232039,141.306484
pt_psn17,3,2,50,39.548388,141.168429
pt_psn170,3,5,0,39.285285,141.262001
pt_psn171,3,5,0,39.041023,141.065862
pt_psn172,3,5,50,39.144546,141.187053
pt_psn173,3,5,0,39.164265,141.127058
pt_psn174,3,5,50,39.129544,141.050399
pt_psn175,3,5,0,39.101492,141.082897
pt_psn176,3,5,0,39.112882,141.140947
pt_psn177,3,5,50,39.132879,141.13678
pt_psn178,3,5,0,39.042057,141.159559
pt_psn179,3,5,0,39.140933,141.088728
pt_psn18,3,2,0,39.847258,141.789753
pt_psn180,3,5,50,39.662535,140.967889
pt_psn182,3,5,0,39.734024,140.966924
pt_psn183,3,5,0,40.041115,141.440054
pt_psn184,3,5,0,39.969727,141.168416
pt_psn185,3,5,0,39.91779,141.203414
pt_psn186,3,5,0,39.831965,141.11037
pt_psn187,3,5,0,39.700033,141.060378
pt_psn188,3,5,0,39.574773,141.163429
pt_psn189,3,5,0,39.49784,141.241202
pt_psn19,3,4,0,39.653652,141.158149
pt_psn190,3,5,0,39.552454,141.105614
pt_psn191,3,5,0,39.5388532,141.161473
pt_psn192,3,5,0,39.554498,141.177873
pt_psn193,3,5,0,39.63782,141.112598
pt_psn194,3,5,0,39.435609,140.751529
pt_psn195,3,5,50,39.317571,140.777363
pt_psn196,3,5,0,39.349789,140.769585
pt_psn197,3,5,0,39.176762,141.072062
pt_psn198,3,5,50,38.999839,141.13873
pt_psn199,3,5,50,38.992061,141.114288
pt_psn2,3,2,50,39.728088,141.111206
pt_psn20,3,4,0,39.701147,141.137316
pt_psn200,3,5,0,38.848617,141.293328
pt_psn201,3,5,0,38.859584,141.347883
pt_psn202,3,5,0,38.845697,141.375382
pt_psn203,3,5,50,39.197884,141.587572
pt_psn204,3,5,0,39.137058,141.577574
pt_psn207,3,5,0,39.442583,141.806988
pt_psn208,3,5,0,39.431755,141.973918
pt_psn209,3,5,0,39.5340393,141.9275671
pt_psn21,3,4,50,39.715034,141.12815
pt_psn210,3,5,0,39.985018,141.736144
pt_psn211,3,5,0,39.873106,141.65634
pt_psn212,3,5,0,39.848373,141.961128
pt_psn213,3,5,0,39.80226,141.658934
pt_psn214,3,5,0,39.930583,141.89252
pt_psn216,3,5,0,40.005297,141.883908
pt_psn217,3,5,0,39.599499,141.680276
pt_psn218,3,5,0,39.6458023,141.5913149
pt_psn219,3,5,0,40.326082,141.464766
pt_psn22,3,4,50,39.6890146,141.127261
pt_psn220,3,5,0,40.29692,141.526705
pt_psn221,3,5,0,40.331634,141.385884
pt_psn222,3,5,0,40.114171,141.818076
pt_psn223,3,5,0,40.210816,141.416441
pt_psn224,3,5,0,40.363927,141.745499
pt_psn225,3,5,0,40.283313,141.632529
pt_psn226,3,5,0,40.306092,141.770293
pt_psn227,3,5,50,40.1689006,141.305882
pt_psn228,3,5,50,40.066107,141.22924
pt_psn229,3,6,0,39.421547,141.138309
pt_psn23,3,4,50,39.707752,141.166143
pt_psn230,3,7,0,39.722533,141.114262
pt_psn231,3,4,0,39.3084125,141.1115761
pt_psn232,3,4,0,40.2627294,141.292253
pt_psn24,3,4,50,39.701425,141.145371
pt_psn25,3,4,50,39.754475,141.16259
pt_psn26,3,4,50,39.720311,141.140093
pt_psn27,3,4,0,39.684269,141.1512061
pt_psn28,3,4,50,39.698092,141.159536
pt_psn29,3,4,50,39.711424,141.154814
pt_psn3,3,2,50,39.702258,141.153703
pt_psn30,3,4,50,39.708369,141.144259
pt_psn31,3,4,50,39.64173,141.94669
pt_psn34,3,4,50,39.39212,141.112433
pt_psn35,3,4,0,39.401116,141.104997
pt_psn36,3,4,0,39.489505,141.150377
pt_psn37,3,4,50,39.280918,141.120388
pt_psn38,3,4,50,40.190102,141.769733
pt_psn39,3,4,50,39.332312,141.53035
pt_psn4,3,2,0,39.620345,141.962801
pt_psn40,3,4,50,38.925958,141.137344
pt_psn41,3,4,0,38.937277,141.125817
pt_psn42,3,4,0,39.035746,141.619259
pt_psn43,3,4,0,39.272882,141.873375
pt_psn45,3,4,0,39.924743,141.095809
pt_psn46,3,4,50,39.144198,141.154508
pt_psn47,3,4,50,39.139546,141.145946
pt_psn48,3,4,0,39.0480493,141.1271325
pt_psn49,3,4,0,39.694583,140.975269
pt_psn5,3,2,50,39.078457,141.71201
pt_psn50,3,4,0,39.778638,141.137591
pt_psn51,3,4,0,39.732531,141.088985
pt_psn52,3,4,50,39.613023,141.155955
pt_psn53,3,4,0,39.194747,141.113465
pt_psn54,3,4,0,39.358253,141.899449
pt_psn55,3,4,0,39.467426,141.948339
pt_psn56,3,4,0,40.408022,141.717792
pt_psn57,3,4,0,40.223373,141.295231
pt_psn58,3,5,0,39.617791,141.190609
pt_psn59,3,5,0,39.668928,141.127596
pt_psn6,3,2,50,39.391815,141.124543
pt_psn60,3,5,0,39.740031,141.119816
pt_psn61,3,5,0,39.67559,141.019549
pt_psn62,3,5,0,39.706701,141.12065
pt_psn63,3,5,0,39.746697,141.131482
pt_psn64,3,5,0,39.796138,141.191474
pt_psn65,3,5,0,39.875016,141.171474
pt_psn66,3,5,0,39.8465836,141.1680629
pt_psn67,3,5,0,39.755309,141.19342
pt_psn68,3,5,0,39.712813,141.178978
pt_psn69,3,5,50,39.691682,141.172794
pt_psn7,3,2,50,39.283695,141.108166
pt_psn70,3,5,50,39.67504,141.193423
pt_psn74,3,5,0,39.636601,141.916042
pt_psn75,3,5,0,39.580071,141.933916
pt_psn76,3,5,0,39.73682,141.969186
pt_psn77,3,5,0,39.620341,141.800871
pt_psn78,3,5,0,39.12364,141.809769
pt_psn8,3,2,0,40.190827,141.774188
pt_psn81,3,5,0,39.126506,141.670067
pt_psn82,3,5,0,39.007354,141.715345
pt_psn83,3,5,0,39.099288,141.708121
