idref,score,geom
n00069,6,1,01010000200412000016F6B4C39F8A6140E9167085661C4340
n00073,6,1,0101000020041200001A87FA5D988C6140B87878CF81154340
n00074,6,1,01010000200412000020D7E143A48B6140E0302CDA77274340
n00076,6,1,010100002004120000F517D57D9B8961406A8FCD44C71A4340
n00077,6,2,010100002004120000F4CB16FF2D8B614005508C2C99264340
n00079,6,1,010100002004120000DDE401767F8A61402C859BE7E31B4340
n00082,6,1,01010000200412000080E4E7D0338A61408D4468041B254340
n00083,6,1,010100002004120000B7FAA01D268B61408FBC186FD01F4340
n00084,6,2,0101000020041200009862B3C8DB8B61406A08D858D31E4340
n00085,6,1,010100002004120000F58B6DADCA8A6140C4EA8F300C1D4340
n00086,6,1,010100002004120000AD510FD1A88A6140E0CB8E9E6C1C4340
n00087,6,1,010100002004120000F51BDC8C498A6140305D2D1CAD1D4340
n00088,6,1,010100002004120000C4DD0F2ED389614089C38833751E4340
n00091,6,1,010100002004120000B8A51F1ED3896140B8077CD9D11E4340
n00092,6,1,010100002004120000C49B9031928A614067BF492E5A234340
n00094,6,2,01010000200412000035BCB43C6A8B61402DF7B82528244340
n00095,6,1,0101000020041200003374475AC5896140CB040D47A11D4340
n00099,6,2,01010000200412000072439D03158B614027E19DD733244340
n00100,6,2,0101000020041200001C19F55A1A8B6140E751F17F47244340
n00103,6,1,010100002004120000B08C0DDD2C8A614092C8E30E401E4340
n00104,6,2,01010000200412000063EE5A423E7B6140348E475FF7714340
n00105,6,1,01010000200412000060692AD54F7B61408D463EAF78734340
n00106,6,1,010100002004120000BD9B5DAD097B61408CCB02379C774340
n00107,6,1,0101000020041200000D2C91551B7B614090AFF3250A784340
n00108,6,1,010100002004120000C9586DFE1F7E6140DDAC6642387C4340
n00109,6,1,010100002004120000904946CE027B61406286C61341744340
n00111,6,1,010100002004120000A32E089B307B61401F8315A75A734340
n00112,6,1,0101000020041200006C66E377097B61403D3377E3937C4340
n00114,6,1,0101000020041200009D2D20B4DE7A6140FE7C5BB054704340
n00115,6,1,010100002004120000BF547DF8C37A61403CC32F50AD704340
n00116,6,1,010100002004120000104FC0C0FD7A61408D052A8826764340
n00117,6,1,010100002004120000175234C5127B6140AD904D4DDD694340
n00118,6,1,010100002004120000B5087BC9357A614059C74CFD17734340
n00120,6,1,01010000200412000031314C5C3D7A61408A6654CF386E4340
n00121,6,1,0101000020041200003C31EBC5D07A614030C104C996734340
n00122,6,1,010100002004120000A93F0CBE7A7B6140BD4D243DB1754340
n00123,6,1,01010000200412000085A80C2DFC7D61402409675CDD7B4340
n00124,6,1,0101000020041200002545BF11787A614070F6BD3C53784340
n00125,6,1,0101000020041200002623C21AC27A6140153AAFB14B744340
n00126,6,1,010100002004120000A82E2AF3A07A6140DE24613A08754340
n00129,6,2,0101000020041200008FB1C9D0677B6140D1ABA690D0734340
n00131,6,1,010100002004120000D8727852307B6140CF7BAD951A774340
n00132,6,1,010100002004120000E17030E54D7B61404F3FA88B14774340
n00133,6,1,0101000020041200001C785A23677B6140FB4F487C38744340
n00134,6,1,010100002004120000932FB2AE9B7B61407DD92C4D00744340
n00135,6,1,0101000020041200002457FB85287B61401E59AFD815724340
n00138,6,1,010100002004120000F536ECADF778614001EB2752506A4340
n00139,6,1,010100002004120000B1D6F5B07C7B614071CADC7C23764340
n00140,6,1,01010000200412000028EE1DDAAC7D61403E4F4D93637B4340
n00141,6,1,0101000020041200002087776F3B7C6140542B5D0BC47B4340
n00142,6,1,010100002004120000623C39F9A38861404ED5986B2C134340
n00144,6,1,01010000200412000060DE8893208961409283C8D8BF114340
n00145,6,1,0101000020041200003E8BEFD5D8896140DAD9A1ABBE164340
n00148,6,1,0101000020041200000A911D654E896140A7A498CD2D134340
n00149,6,1,0101000020041200007D0970D5D0886140792FAD3C37134340
n00150,6,1,010100002004120000DDD67157CA8861403F90172D9B134340
n00151,6,1,0101000020041200006D8901B7D38861400FFA884E85134340
n00152,6,1,010100002004120000B6E7E8A7EE896140D9507B5BFA5F4340
n00153,6,1,0101000020041200002C8F24F7EA896140BA5D79DA2B614340
n00154,6,1,010100002004120000AC45FAA39E8961403175FCBC4E614340
n00155,6,1,01010000200412000088B9A46ABB896140F52A323A20624340
n00156,6,1,010100002004120000D11044CC9B896140E69B23E131634340
n00158,6,1,0101000020041200007B96314FF889614045DCF70379634340
n00159,6,1,0101000020041200003B40E6B9B48761408B33863941604340
n00160,6,1,0101000020041200007509E297558A6140B02F2306CB674340
n00161,6,1,010100002004120000B0654348E7896140868B811A635F4340
n00165,6,1,0101000020041200002E9A84C1EB89614041B6D1A5245F4340
n00166,6,1,0101000020041200005C058C89E8896140F286EA9C555E4340
n00167,6,1,010100002004120000CAFD0E45C1896140BB9BA73AE4604340
n00168,6,1,01010000200412000016832CB0AC896140B2E8E797D2624340
n00169,6,1,0101000020041200008A5CCBBFF1896140995F72480F324340
n00171,6,1,010100002004120000C0875CBA138A6140414C1D3FAF394340
n00173,6,1,010100002004120000A2E991ABFD8961409EE7F46162364340
n00174,6,1,010100002004120000273FF383048A6140B4441D0C2B354340
n00175,6,1,010100002004120000CF87C2C2248A6140BF750F1A0B354340
n00176,6,1,0101000020041200002B943B22558A6140BFC579EEF3344340
n00177,6,1,01010000200412000092AA926D458461400DA25AE95A374340
n00178,6,1,01010000200412000070E36080CE8461409BE447FC8A364340
n00179,6,1,01010000200412000059D9E32ABB8661403780C86CDA304340
n00180,6,1,010100002004120000F003464DAA866140B169A510C8304340
n00181,6,1,01010000200412000048A643A7A78461403CA98A04AE264340
n00182,6,1,010100002004120000D026874FBA846140CC423BA759264340
n00183,6,1,0101000020041200006480FA854D856140E0C7878F3E2C4340
n00185,6,1,0101000020041200008B43EC0214786140CC67D4D74E074340
n00187,6,1,010100002004120000D5F83BCA777861403BEE4A81BB054340
n00188,6,1,01010000200412000046F6F7082B78614003FBF900EE064340
n00190,6,1,01010000200412000011D951E67083614052F01472A5174340
n00191,6,1,010100002004120000A10F3BF82E836140224F37F526174340
n00192,6,1,0101000020041200000554933B47826140DA40159227144340
n00193,6,1,010100002004120000FF6959AD42836140D2C034B165174340
n00194,6,1,010100002004120000815CE2C8C37E61409D45949B4D014340
n00195,6,1,010100002004120000F545E7A11B7C6140DC4AAFCDC6F54240
n00196,6,1,010100002004120000AF2E5D77A97F6140D5FC42D9A5054340
n00197,6,1,010100002004120000ACFD4234DF8061400A59277854044340
n00198,6,1,01010000200412000052240450B18C61404427953A12414340
n00199,6,1,010100002004120000C97CF612998C61405275D9F9C8414340
n00200,6,1,0101000020041200006A3AF18B018B61404A4F47B6A93D4340
n00202,6,1,010100002004120000790A140C428C6140CA94C5B3BA3C4340
n00203,6,1,0101000020041200007C3E6FCF988C6140B7B17ED8773F4340
n00206,6,1,010100002004120000BFB5B86BEE8A61403F9AA03CE2454340
n00207,6,1,010100002004120000777984E4EE8B6140D5BD045DB13D4340
n00208,6,2,0101000020041200007B88A13043816140761A69A9BC0D4340
n00209,6,1,01010000200412000025FAC6212C816140505A1366350F4340
n00210,6,1,010100002004120000F2118CDE04816140DCA56840180D4340
n00213,6,1,010100002004120000C75FFF1A3581614082E7397D98094340
n00215,6,1,0101000020041200008FCC7E3863816140DD2D24BB2D0D4340
n00216,6,2,01010000200412000064A6FE8BF1796140464BD4C1B05D4340
n00217,6,2,01010000200412000090F238B1EC79614092FB67171D5E4340
n00218,6,2,010100002004120000E79205A7D97961403E97A949F05D4340
n00219,6,2,010100002004120000CD3747C2237B61409C6F9FB01F5C4340
n00223,6,2,010100002004120000D0B52FA017796140F6573442E4634340
n00224,6,2,0101000020041200001D739EB1AF7A61401A88653387594340
n00226,6,1,01010000200412000087A9882E037B6140C0F8B369B6604340
n00227,6,2,0101000020041200002C6E92D5A37A61403F8F519E795E4340
n00228,6,2,010100002004120000F43C6EAE907A6140CD823FB26F5E4340
n00231,6,2,010100002004120000D6A48059C67A6140442D72F49D5D4340
n00234,6,2,0101000020041200007F0BFCF2537961407C15CF8F755D4340
n00235,6,1,010100002004120000775380DE0A7B614021730A97FA564340
n00236,6,2,0101000020041200007D827AE99C7C6140951BFB4800624340
n00237,6,2,01010000200412000083BEF4F6277A6140120654EEF45C4340
n00238,6,1,010100002004120000F5FF60966C7A6140917AF42B425E4340
n00239,6,2,0101000020041200003B736AC2917A61402E652A0EB15B4340
n00241,6,1,0101000020041200003009BC3896716140D3FFCDE6CC474340
n00244,6,2,0101000020041200006334E14DAD786140AAA7453305594340
n00246,6,2,01010000200412000027497C93CB796140051FDECE195E4340
n00247,6,1,01010000200412000035CDE094DE7A6140285F75898F5C4340
n00248,6,2,0101000020041200006DC669886A7A614004FAE9E4B15F4340
n00249,6,1,0101000020041200002C34C63D0C7B6140CAF55BE097554340
n00250,6,2,010100002004120000C16AD1A7FA7A6140D8158E7B4E5D4340
n00251,6,2,0101000020041200003B072A3E197B614088EEFE1DF65B4340
n00252,6,2,010100002004120000CD48731A187B6140E236BF06E95B4340
n00253,6,2,0101000020041200002705CC323A73614066CBA8E8FE4E4340
n00254,6,2,010100002004120000A4A833F7107D61402D32F092EE614340
n00255,6,2,0101000020041200005C5430CFEF7C6140FA7E6ABC74614340
n00256,6,2,010100002004120000DCA39295FA7A614009FD4CBD6E5F4340
n00257,6,2,010100002004120000BC0A84F81B7B6140C235D2AD325F4340
n00259,6,1,010100002004120000B05AF4A93E7B6140844E63D6E6524340
n00260,6,2,010100002004120000C0A783062C7A6140B1732E200F5C4340
n00261,6,2,010100002004120000DA1D520C907961402D376277CB5D4340
n00262,6,2,0101000020041200009B85877A8B7A61403D7C3E6FCF5B4340
n00263,6,2,01010000200412000064247B849A7A6140CD2B8D4E4C5B4340
n00264,6,2,0101000020041200008B7FE9FEFB7A6140BBEF181EFB5F4340
n00265,6,1,0101000020041200004401367BBB7A6140DFF137EB9D4E4340
n00266,6,1,010100002004120000B9F0CD80047661400822E6ED63484340
n00267,6,2,01010000200412000027A3CA30AE7861407D4BEFD1D15F4340
n00269,6,1,01010000200412000004102D68D08B6140317E75B0592C4340
n00270,6,2,0101000020041200006499D9426B8C61400C61904F232E4340
n00273,6,1,010100002004120000D6A0794A588C61401E328A8ADD2E4340
n00274,6,1,0101000020041200005002F62CE38B6140DF13909B862D4340
n00278,6,2,010100002004120000432FEDE5088C61408B09206BFC2B4340
n00280,6,1,010100002004120000894FF003068B6140B4D2FFCDE62A4340
n00283,6,1,010100002004120000217EB4EE558B61401CABDE2B042A4340
n00287,6,1,0101000020041200009404977D4D8C61401FB4684B672F4340
n00288,6,1,010100002004120000FA9CBB5DAF8B6140CBD1883EC4294340
n00289,6,1,0101000020041200003BA5283CCD8B6140F858558A782A4340
n00290,6,1,0101000020041200001D4AA3B8198C61408B10C3B3A92F4340
n00292,6,1,010100002004120000B1FD648CCF8B61409D7F6033652A4340
n00294,6,1,0101000020041200006D36FBA8EB8B6140FF452B52BC2E4340
n00297,6,1,0101000020041200000B53A577FB8B6140977730BD58334340
n00299,6,1,010100002004120000C7777302248C614067857D9642344340
n00300,6,1,010100002004120000DE5F98A70E8C614060FAA8D08A364340
n00302,6,1,0101000020041200002D793C2D7F8B6140F7D50BF43F374340
n00303,6,1,01010000200412000057AE5C14A28C61409639025DA0384340
n00305,6,1,0101000020041200005891D101498C6140A20914B188374340
n00309,6,1,010100002004120000AFC67EBB91886140C0EB33677D254340
n00310,6,1,010100002004120000E217A8D6CC886140D47146DE83254340
n00311,6,1,0101000020041200008A9FB591218861401245926AE9234340
n00314,6,1,010100002004120000F1F0434A188961405445A79D502A4340
n00316,6,1,010100002004120000E2B034F0E3886140CE4763FE1B2A4340
n00318,6,1,0101000020041200004D45CFD2FA886140E557BD0D7B2A4340
n00323,6,1,010100002004120000204196AA9984614017354EF9C6FE4240
n00325,6,1,0101000020041200001336F22FB884614031BA17F3CE004340
n00326,6,1,01010000200412000046BCD0B7608161407A99171692004340
n00327,6,1,01010000200412000032C9C8595881614068D201A491004340
n00329,6,1,010100002004120000E6289BCD7E8161400F56AD9685004340
n00330,6,1,0101000020041200002C465D6B2F816140F711AE36B5004340
n00331,6,1,0101000020041200000A2A4FC5B281614079F5E0A41F014340
n00333,6,1,01010000200412000047D15ED8B57A6140AB9102B0A6694340
n00334,6,1,0101000020041200001C0CD011147B6140F8C610001C664340
n00339,6,2,0101000020041200001E6FF25BF47C6140B7D09508546C4340
n00340,6,2,0101000020041200008BF4EC03DA7C61402672C119FC6B4340
n00342,6,1,010100002004120000B954A52DAE7C614080796DDB9C6D4340
n00343,6,2,010100002004120000D9DB1C9DE97C6140C9CC60E7016C4340
n00344,6,1,010100002004120000D352D4F434846140BE2374E151084340
n00346,6,1,010100002004120000476062E20585614039A80E03A7054340
n00348,6,1,010100002004120000E7655E5808856140313F373465064340
n00350,6,1,0101000020041200007214C55073856140CA2EBDA200064340
n00351,6,1,01010000200412000001F676F0F88C61400633011A004E4340
n00352,6,1,010100002004120000A40A35F91C8D6140FD778E12054D4340
n00353,6,1,01010000200412000039454772B98C6140097A5EE0A84C4340
n00354,6,1,0101000020041200000A61DADC7D8D61403A15BA5C0E4E4340
n00358,6,1,0101000020041200008556CCADF58C6140138C39BEAC4D4340
n00359,6,1,0101000020041200003AE63C63DF83614070CE88D2DEF54240
n00360,6,1,010100002004120000CFE7926020846140294822EAF4F54240
n00362,6,1,0101000020041200001FCA068878836140F1EFD874A9F44240
n00363,6,1,010100002004120000F2BB4450D08361405C78B9E3A8F64240
n00364,6,1,010100002004120000651A4D2EC683614086D4A35F11F74240
n00365,6,1,01010000200412000084D2BC881B8461400943D3C89DFB4240
n00367,6,1,010100002004120000315008D3E68261401370BEC74FF54240
n00368,6,1,010100002004120000A27FDD4488836140B42FEAA408F64240
n00369,6,1,0101000020041200000B0A83324D8461408CED5AE784F84240
n00371,6,1,01010000200412000053EF0456E9826140BF92F5E516F64240
n00372,6,2,0101000020041200003C6E539727846140BF654E97C5F54240
n00373,6,1,010100002004120000875DCAAF95836140F1FA271312F54240
n00374,6,1,0101000020041200000E3D186782836140EEAFC33D3BF54240
n00375,6,1,010100002004120000B8358EFDD18361403F8056AA55F84240
n00377,6,1,010100002004120000149337C00C836140CC199B6736F64240
n00381,6,1,01010000200412000030DFB02384846140C4F98A2430F34240
n00382,6,1,010100002004120000708CAE1C6B84614034E895FC99F34240
n00383,6,2,01010000200412000075FCBC4E8F836140C7F65AD07BF44240
n00385,6,1,010100002004120000D6598869FA7B61402ABC15D396874340
n00386,6,1,01010000200412000072265C7E167D61408A3E7A1E37814340
n00387,6,1,010100002004120000EBD275973A7B614008D22060087F4340
n00388,6,1,01010000200412000086DA80195D7B6140489C5FDE2D804340
n00389,6,1,01010000200412000057BC47EC097D6140A4B0E65B7A814340
n00392,6,1,0101000020041200006F83DA6FED8B6140420356B3734B4340
n00393,6,1,010100002004120000BDFF8F13E68B61408F6CAE9AE74B4340
n00002,21,1,0101000020041200004CF84AC52B136140323F92EDD7A34140
n00007,21,1,01010000200412000091007F4247116140B648DA8D3EA94140
n00008,21,1,0101000020041200008F2E803A6F116140CF84268925A94140
n00016,21,2,01010000200412000009A4C4AEED1161404A308B3F40BF4140
n00020,21,1,010100002004120000065ED2BD331261402BFE4A427DBE4140
n00029,21,2,0101000020041200002DD8FCAEFE136140CB564DC6E7BB4140
n00033,21,1,0101000020041200004A4563EDEF1561405432A59AFEBD4140
n00034,21,1,0101000020041200002A2F432D97156140578A2EB99BBD4140
n00035,21,1,010100002004120000F17AD56F8B156140B9FB1C1F2DBE4140
n00036,21,1,0101000020041200004ACBED0335166140187F36CD96B94140
n00041,21,1,0101000020041200008EAED2DDB5136140DE16766220D14140
n00049,21,2,0101000020041200005EA2D524D31061408346FAFE17AF4140
n00050,21,2,0101000020041200002458665B17116140DDA117A4CFAE4140
n00052,21,2,0101000020041200003C832B45970F6140740EF9C2BFAE4140
n00054,21,1,010100002004120000A0747D7A070F6140D7DF6D39F2AD4140
n00057,21,1,0101000020041200008D4BB093D51C6140C69C0C33D9C34140
n00061,21,1,010100002004120000DF76572CF41C6140092241A7D6C34140
n00065,21,1,0101000020041200001B63CC02D2206140515C9F8378BC4140
n00085,21,1,010100002004120000F1BD1AFBED256140351A0AE93A1D4240
n00106,21,2,010100002004120000A89C4022F730614085D21742CEC14140
n00119,21,2,010100002004120000067F64DF7A3061406A5CEE8277C04140
n00125,21,2,010100002004120000AC58FCA6F02F6140159EE117A8BD4140
n00126,21,2,010100002004120000FB3E1C24843061403746FCD4C2C04140
n00138,21,2,01010000200412000003BE912FD72A614015F428A61CDF4140
n00143,21,1,010100002004120000BC7A1519DD1C61407FC0030308224240
n00144,21,1,010100002004120000CCBD1B66031D61405FAEEA515D214240
n00145,21,1,0101000020041200004FEB36A8BD146140C4831C4AA3AF4140
n00146,21,2,010100002004120000760591FBCC136140A6F27684D3AF4140
n00148,21,2,010100002004120000DA70FD60C51361408A56EE0566B04140
n00150,21,1,0101000020041200005A44B9D9C4156140A568E55E60AE4140
n00153,21,1,01010000200412000017427342CD13614061EB0896D9A84140
n00155,21,1,010100002004120000CAF962EFC5136140E1F6BAFBD2A84140
n00174,21,1,0101000020041200008A11D3CF651361405B90D21165B14140
n00188,21,2,010100002004120000A5411BCA5A1461402A1FDD6344B04140
n00194,21,2,010100002004120000E917DB5A5523614081881E42A6AC4140
n00198,21,1,010100002004120000685FD449D1236140D248957208AA4140
n00202,21,1,0101000020041200000CC28135F32261409B62C4F473AD4140
n00203,21,2,010100002004120000197BE5308E2361404B00FE2955AC4140
n00205,21,2,0101000020041200009626005A0E2461406045FC7909AD4140
n00206,21,2,01010000200412000050734DDCC52361403DF19C2D20AC4140
n00213,21,1,01010000200412000003626DE75627614086CB852579AE4140
n00214,21,2,010100002004120000FB422333F2276140EA5E27F565AF4140
n00216,21,1,010100002004120000B01AF09EE8276140D82E6D382CAD4140
n00222,21,1,0101000020041200007364E59701286140A3FC492135AF4140
n00226,21,2,01010000200412000007E9CEB8152861400186E5CFB7AD4140
n00227,21,2,01010000200412000037E8A628F22761409064FB35FEAD4140
n00228,21,2,0101000020041200004113BC7CC6156140E0CF3AF427B14140
n00239,21,1,010100002004120000CF34BCB47C156140CC0D863AACB04140
n00251,21,1,010100002004120000AE34DF77C227614013CB773AA1144240
n00259,21,1,010100002004120000F03092E2882E61402549C62066164240
n00260,21,1,0101000020041200001C5CDF2C8A1F6140990CC7F319024240
n00265,21,1,0101000020041200006A0D4A3DF0256140AD0CF49A68104240
n00266,21,1,010100002004120000A9ADC7331E26614034B85274C9104240
n00268,21,1,010100002004120000EDC15A6BDE266140B5087BC9B5114240
n00273,21,1,01010000200412000005D1A45E81276140B13F3F4283114240
n00274,21,1,0101000020041200002AD54F49A72761407A185A9D9C114240
n00292,21,1,0101000020041200002CC13D2A19286140D475F2333F124240
n00293,21,2,010100002004120000C16F438C17286140AD0B89C5B9114240
n00295,21,1,01010000200412000098E60C7BD02761400E7C56E3B6134240
n00298,21,1,01010000200412000010C358F0EC306140ECB314DA831E4240
n00313,21,2,01010000200412000039A16BBAB92D61405A2DB0C744BA4140
n00315,21,1,010100002004120000416C9F44FA2D6140D3ABB7BC28BA4140
n00333,21,1,010100002004120000882CD2C43B20614028B517D176DE4140
n00339,21,2,010100002004120000E7954627261E61405870E4260FE14140
n00341,21,2,010100002004120000868CECEF911A61408C14CAC2D7F64140
n00351,21,1,0101000020041200007373E08B251D6140E7CD3C1460FE4140
n00358,21,2,01010000200412000046BF6CF1DF176140D489BAC5B2B14140
n00364,21,1,010100002004120000156F641EB9176140FF09890F47AE4140
n00371,21,1,010100002004120000ADCBDF73961A614085B35BCB64C04140
n00375,21,1,010100002004120000DE640A8CAB186140A1F1E95674BA4140
n00376,21,1,01010000200412000086FF194A92186140E608748126BA4140
n00378,21,1,010100002004120000A3DB5C46FB186140A90C88B59DB44140
n00382,21,1,0101000020041200005EF7B1DDD8166140AD78D965AEB94140
n00385,21,1,0101000020041200008557378324196140B7A9CB738EB94140
n00393,21,1,010100002004120000647EC9213D1761409BA84A00A3B74140
n00395,21,1,010100002004120000414F5EBF3B1A6140BC15D39684B94140
n00396,21,1,01010000200412000091781E81A41761409F89552877B84140
n00397,21,1,010100002004120000DD9D1095611661404E7743BF5BBF4140
n00402,21,1,0101000020041200006695E35F55176140FA9C1617A2BA4140
n00403,21,1,0101000020041200001B892BC268176140A57BE761B2BA4140
n00412,21,1,01010000200412000012D26410E917614068BE39121EBA4140
n00413,21,1,0101000020041200009CE4A2B5FD176140E03C8B941CBA4140
n00414,21,1,01010000200412000026ACE86AC61761409B705413E9B94140
n00419,21,1,010100002004120000AABE4E45451661409DD7D825AABD4140
n00423,21,1,010100002004120000C55FEEEE1C186140BB4F447529B94140
n00425,21,1,010100002004120000549D1F9055176140B599547E63BB4140
n00428,21,1,010100002004120000266B798A411761403CA5DEAEF2B24140
n00429,21,1,01010000200412000080CC73E9C4186140EFFE78AF5AB94140
n00432,21,2,0101000020041200006EDDCD531D186140B702AF3B82B44140
n00440,21,1,010100002004120000D6BA1E96D71661406ACEB00749B24140
n00449,21,2,0101000020041200006AE3E36EEB1761400D288A462DB14140
n00450,21,2,0101000020041200005D14E2363F1861407D467DEDF4B04140
n00459,21,2,01010000200412000041B8020A751D614041CEA046C6BD4140
n00460,21,1,010100002004120000FE38AB4FC31C6140FD8117224CBD4140
n00463,21,1,010100002004120000354F649C751D61405CAAD216D7BE4140
n00468,21,1,010100002004120000871744A4A61C6140BD303E71A5BE4140
n00469,21,1,01010000200412000006BD3786C01C6140E50E9BC8CCBE4140
n00481,21,1,01010000200412000059E3C7F3B41D61406446D33483BE4140
n00487,21,2,01010000200412000012E390685D1B614081D5ECDC0FB34140
n00488,21,2,01010000200412000047E350BF4B1B614090ACB2A5FDB24140
