gmlid,idref,area,fixed,lat,lon
n00253,null,43,0,32.7710438,130.6933877
n00254,null,43,0,32.7651416,130.6724145
n00255,null,43,0,32.7679828,130.7052664
n00256,null,43,0,32.7540812,130.6278069
n00257,419968400,43,50,32.8515793,130.7192169
n00258,754939581,43,50,32.8938349,130.7188645
n00259,4412523433,43,1,32.8949704,130.719312
n00260,415171172,43,50,32.8425049,130.7169195
n00261,null,43,0,32.8650976,130.7080102
n00262,null,43,0,32.8598393,130.7095794
n00263,null,43,0,32.864981,130.7076434
n00264,null,43,0,32.8587413,130.7092888
n00265,null,43,0,32.8709624,130.702786
n00266,null,43,0,32.8799644,130.6966272
n00267,null,43,0,32.9119454,130.6918062
n00268,null,43,0,32.9028664,130.6920561
n00269,null,43,0,32.9048742,130.6926522
n00270,null,43,0,32.9619853,130.7125949
n00271,null,43,0,32.9292035,130.699914
n00272,null,43,0,32.9351615,130.6815287
n00273,null,43,0,32.8997508,130.6912538
n00274,null,43,0,32.8968119,130.6830381
n00275,null,43,0,32.8991288,130.69047
n00276,null,43,0,32.9265182,130.6976313
n00277,null,43,0,32.9257287,130.6968896
n00278,null,43,0,32.9193418,130.6403671
n00279,271458264,43,50,32.839699,130.7218497
n00280,416976014,43,50,32.8328466,130.7215458
n00281,null,43,0,32.8545513,130.7236969
n00282,4162120149,43,50,32.8485805,130.7250709
n00283,null,43,0,32.8526872,130.7671362
n00284,null,43,0,32.8555851,130.7753527
n00285,415684463,43,50,32.8471467,130.7406633
n00286,421558521,43,50,32.8493756,130.7465532
n00287,4172290101,43,50,32.8492573,130.7432173
n00288,null,43,0,32.8411424,130.7627683
n00289,null,43,0,32.7307942,130.6836142
n00290,null,43,0,32.9963732,130.4638593
n00291,null,43,0,32.9862978,130.4603377
n00292,null,43,0,32.9601813,130.4604613
n00293,null,43,0,32.9861844,130.4688208
n00294,null,43,0,32.974336,130.4423064
n00295,null,43,0,32.9608102,130.4719091
n00296,null,43,0,32.963205,130.4497601
n00297,271974920,43,50,32.9978644,130.4385423
n00298,null,43,0,32.9054434,130.7669501
n00299,null,43,0,32.8860207,130.7651261
n00300,null,43,0,32.8923109,130.7933355
n00301,null,43,0,32.8782564,130.7814843
n00302,null,43,0,32.8680232,130.7805023
n00303,271303368,43,50,32.884396,130.7492805
n00304,null,43,0,32.9181002,130.7693927
n00305,null,43,0,32.9202503,130.772316
n00306,5348347823,43,1,32.8743326,130.7345816
n00307,null,43,0,32.8548063,130.7310216
n00308,null,43,0,32.9050695,130.7336496
n00309,null,43,0,33.03298,130.7807256
n00310,null,43,0,33.0119706,130.6870893
n00311,null,43,0,33.0189591,130.7005973
n00312,null,43,0,32.9735732,130.6848213
n00313,null,43,0,32.9558925,130.6570806
n00314,null,43,0,33.0092198,130.7071441
n00315,null,43,0,33.1110814,130.6894975
n00316,null,43,0,33.1056426,130.694784
n00317,null,43,0,32.9988277,130.7464487
n00318,null,43,0,33.0039226,130.7256252
n00319,null,43,0,33.0016581,130.7377906
n00320,null,43,0,33.0017553,130.7410867
n00321,null,43,0,33.0390494,130.6820938
n00322,null,43,0,33.0162693,130.684162
n00323,null,43,0,32.9938134,130.721535
n00324,null,43,0,32.7941519,130.7882696
n00325,null,43,0,32.7796928,130.7874656
n00326,null,43,0,32.7833765,130.800492
n00327,null,43,0,32.7501185,130.803312
n00328,null,43,0,32.7580461,130.8112237
n00329,null,43,0,32.8024113,130.8497436
n00330,null,43,0,32.8032431,130.8521081
n00331,null,43,0,32.7862802,130.8204726
n00332,null,43,0,32.750258,130.7887454
n00333,null,43,0,32.7515213,130.7734414
n00334,null,43,0,32.7461539,130.7713573
n00335,null,43,0,32.7480428,130.7403373
n00336,null,43,0,32.7443145,130.7419257
n00337,null,43,0,32.7114625,130.7995567
n00338,null,43,0,32.7239773,130.864738
n00339,null,43,0,32.7094849,130.8033989
n00340,null,43,0,32.725818,130.7658737
n00341,null,43,0,32.6510341,130.8105187
n00342,null,43,0,32.7141052,130.7738224
n00343,null,43,0,32.7016765,130.9776638
n00344,null,43,0,32.6895648,130.9901656
n00345,null,43,0,32.6892882,131.0866431
n00346,null,43,0,32.6846956,130.9778382
n00347,null,43,0,32.6934477,131.0931838
n00348,null,43,0,32.6832395,131.1525673
n00349,null,43,0,32.6615265,130.9664872
n00350,null,43,0,32.6842,130.9875362
n00351,null,43,0,32.5262577,130.4447345
n00352,null,43,0,32.5051267,130.427165
n00353,null,43,0,32.5131029,130.4291552
n00354,null,43,0,32.5149285,130.4293082
n00355,null,43,0,32.5879864,130.4299275
n00356,null,43,0,32.5643271,130.4098914
n00357,null,43,0,32.5794917,130.423458
n00358,null,43,0,32.5936859,130.4394387
n00359,null,43,0,32.602749,130.4384236
n00360,null,43,0,32.4293925,130.4018177
n00361,null,43,0,32.4217726,130.4031489
n00362,null,43,0,32.4812344,130.4362485
n00363,null,43,0,32.3875561,130.3559152
n00364,null,43,0,32.1864177,130.7951402
n00365,null,43,0,32.2250108,130.7661531
n00366,null,43,0,32.2255197,130.7656072
n00367,null,43,0,32.2224749,130.7629535
n00368,4003637590,43,1,32.2135914,130.7401094
n00369,null,43,0,32.2142944,130.7395257
n00370,null,43,0,32.2135396,130.7551824
n00371,null,43,0,32.2010101,130.7530872
n00372,null,43,0,32.2002056,130.7537954
n00373,null,43,0,32.1618981,130.8046052
n00374,null,43,0,32.2129945,130.7505016
n00375,null,43,0,32.2149532,130.7633669
n00376,null,43,0,32.2116422,130.7485551
n00377,null,43,0,32.2098124,130.42054
n00378,null,43,0,32.1732873,130.4605656
n00379,null,43,0,32.2124279,130.399194
n00380,null,43,0,32.2093897,130.4238649
n00381,null,43,0,32.2031689,130.3914996
n00382,null,43,0,32.1826619,130.4450471
n00383,null,43,0,32.2108838,130.4049148
n00384,null,43,0,32.2019496,130.3904081
n00385,null,43,0,32.5148993,130.0620679
n00386,null,43,0,32.5054438,130.047385
n00387,null,43,0,32.3990273,130.2477536
n00388,null,43,0,32.3254454,130.0749102
n00389,null,43,0,32.3378471,130.1157042
n00390,null,43,0,32.3389372,130.1164363
n00391,null,43,0,32.4424773,130.1966002
n00392,null,43,0,32.4486716,130.199443
n00393,null,43,0,32.2162816,130.0328144
n00394,null,43,0,32.2200916,130.0331605
n00395,null,43,0,32.1931916,130.0261015
n00396,null,43,0,32.1971939,130.0267678
n00397,null,43,0,32.5433246,130.1875871
n00398,null,43,0,32.5167493,130.1913935
n00399,null,43,0,32.5140088,130.1465779
n00400,null,43,0,32.5275469,130.1411529
n00401,null,43,0,32.3388965,130.3394957
n00402,null,43,0,32.4559957,130.1939362
n00403,null,43,0,32.4564764,130.1983039
n00404,null,43,0,32.4875462,130.1968665
n00405,null,43,0,32.4615977,130.2359036
n00406,null,43,0,32.2553381,130.0924472
n00407,null,43,0,32.2540992,130.08898
n00408,null,43,0,32.4166755,130.2732165
n00409,null,43,0,32.4134731,130.3416955
n00410,null,43,0,32.4516849,130.1963991
n00411,null,43,0,32.4595435,130.1925046
n00412,null,43,0,32.4226799,130.0088157
n00413,null,43,0,32.4250093,130.0120372
n00414,null,43,0,32.3726838,129.9950904
n00415,null,43,0,32.3760211,129.9959847
n00416,null,43,0,32.3238187,129.9954224
n00417,null,43,0,32.4666921,130.1878329
n00418,null,43,0,32.4658974,130.2004981
n00419,null,43,0,32.5103324,130.3114875
n00420,null,43,0,32.5188889,130.3439063
n00421,null,43,0,32.5141485,130.3366253
n00422,null,43,0,32.4718637,130.2546879
n00423,null,43,0,32.5089129,130.3701893
n00424,null,43,0,32.5792108,130.6963832
n00425,null,43,0,32.5748284,130.6943181
n00426,null,43,0,32.5022348,130.6165556
n00427,null,43,0,32.5275486,130.62285
n00428,null,43,0,32.5261161,130.6602859
n00429,null,43,0,32.5748135,130.661072
n00430,null,43,0,32.5624915,130.6515234
n00431,null,43,0,32.5604409,130.6494069
n00432,null,43,0,32.5500874,130.5839795
n00433,null,43,0,32.5352835,130.5731883
n00434,null,43,0,32.5401949,130.604185
n00435,null,43,0,32.5096029,130.5744456
n00436,null,43,0,32.4846682,130.608165
n00437,null,43,0,32.4264033,130.6402807
n00438,null,43,0,32.4462618,130.6540574
n00439,null,43,0,32.5080341,130.6095977
n00440,null,43,0,32.5035669,130.6429232
n00441,null,43,0,32.5313346,130.6394839
n00442,null,43,0,32.4974234,130.5988766
n00443,null,43,0,32.5138712,130.6539705
n00444,null,43,0,32.5144013,130.6538075
n00445,null,43,0,32.5739231,130.7914997
n00446,null,43,0,32.4917909,130.9063351
n00447,null,43,0,32.5481236,130.8101584
n00448,null,43,0,32.5088552,130.641402
n00449,null,43,0,32.5094893,130.6406719
n00450,null,43,0,32.5093689,130.6392455
n00451,null,43,0,32.5210037,130.5997733
n00452,null,43,0,32.5192989,130.6044968
n00453,null,43,0,32.5071182,130.6479356
n00454,null,43,0,32.4070312,130.5559661
n00455,null,43,0,32.5100896,130.6135697
n00456,null,43,0,32.4729479,130.6095322
n00457,null,43,0,32.5092994,130.5955529
n00458,null,43,0,32.8297857,131.2630574
n00459,null,43,0,32.8139899,130.8866513
n00460,null,43,0,32.8473523,131.0134823
n00461,null,43,0,32.9381923,131.0854921
n00462,null,43,0,32.9759994,131.0420539
n00463,null,43,0,32.3485598,130.5040053
n00464,null,43,0,32.3326066,130.4851393
n00465,null,43,0,32.5816905,130.7417975
n00466,null,43,0,32.5789255,130.736973
n00467,null,43,0,32.632402,130.6147647
n00468,null,43,0,32.6460069,130.6635694
n00469,null,43,0,32.6405537,130.7482143
n00470,null,43,0,32.6945014,130.5653384
n00471,null,43,0,32.6229144,130.8736173
n00472,3147238527,43,1,32.6398707,130.7928612
n00473,null,43,0,32.9450414,130.8546267
n00474,null,43,0,32.2398159,130.932215
n00475,null,43,0,32.2170736,130.9023577
n00476,null,43,0,32.2491674,130.8893028
n00477,null,43,0,32.2260143,130.8420337
n00478,null,43,0,32.2417119,130.7670406
n00479,null,43,0,32.242875,130.8072621
n00480,null,43,0,32.268938,130.9493714
n00481,null,43,0,32.2560819,130.9271435
n00482,null,43,0,32.9056424,130.6305247
n00483,null,43,0,32.9380573,130.4567836
n00484,null,43,0,33.07591,130.5937246
n00485,null,43,0,32.8992128,130.531114
n00486,null,43,0,32.9062988,130.5145108
n00487,null,43,0,32.9087437,130.4956366
n00488,null,43,0,32.9997531,130.4921354
n00489,null,43,0,32.8647341,130.7350109
n00490,null,43,0,32.9066359,130.738844
n00491,null,43,0,33.0240767,130.7627413
n00492,null,43,0,33.0642959,130.7737829
n00493,null,43,0,33.0280509,130.721666
n00494,null,43,0,32.9860897,130.7003223
n00495,null,43,0,33.1059515,130.7356421
n00496,null,43,0,33.0051845,130.6854468
n00497,null,43,0,32.7002946,130.8239091
n00498,null,43,0,32.7183193,130.8001971
n00499,null,43,0,32.654234,130.8106503
n00500,null,43,0,32.7036473,130.7782174
n00501,null,43,0,32.7306429,130.9501005
n00502,null,43,0,32.7114793,131.0311742
n00503,null,43,0,32.7286121,131.1693936
n00504,null,43,0,32.7188116,131.0894877
n00505,null,43,0,32.465651,130.3719835
n00506,null,43,0,32.4977188,130.3931858
n00507,null,43,0,32.5876081,130.4294739
n00508,437159213,43,1,32.5755654,130.4203855
n00509,null,43,0,32.3300476,130.0754103
n00510,null,43,0,32.3058678,130.077983
n00511,null,43,0,32.445032,130.2026663
n00512,null,43,0,32.2395763,130.0108893
n00513,null,43,0,32.5443651,130.1191499
n00514,null,43,0,32.3624117,130.183789
n00515,null,43,0,32.4504531,130.206825
n00516,null,43,0,32.4437741,130.3009649
n00517,null,43,0,32.4166634,130.2690937
n00518,null,43,0,32.4196086,130.3465498
n00519,null,43,0,32.3998482,130.0094183
n00520,null,43,0,32.3353025,129.994118
n00521,null,43,0,32.4177597,130.0742161
n00522,null,43,0,32.4676403,130.1872474
n00523,null,43,0,32.4571527,130.1796246
n00524,null,43,0,32.4793507,130.2956139
n00525,null,43,0,32.4907093,130.2933455
n00526,null,43,0,32.5830598,130.6644973
n00527,4412554705,43,1,32.5422013,130.6811955
n00528,4412553731,43,1,32.5442752,130.6817318
n00529,null,43,0,32.9573139,131.1927556
n00530,null,43,0,32.9193629,130.4719232
n00531,null,43,0,32.9914358,130.6081897
n00532,null,43,0,32.8639816,130.5845246
n00533,null,43,0,32.8749021,130.5538911
n00534,null,43,0,32.8812411,130.5760249
n00535,null,43,0,32.8436771,130.645243
n00536,null,43,0,32.7773632,130.6555344
n00537,null,43,0,32.7769812,130.6538333
n00538,null,43,0,32.7927118,130.6731124
n00539,null,43,0,32.798042,130.7156515
n00540,5348320024,43,1,32.8198076,130.7458339
n00541,null,43,0,32.7931243,130.7452976
n00542,553034608,43,1,32.7890016,130.7136305
n00543,null,43,0,32.7719133,130.7326557
n00544,null,43,0,32.7893723,130.7723594
n00545,null,43,0,32.7779801,130.7630161
n00546,null,43,0,32.8267799,130.7868838
n00547,null,43,0,32.8409634,130.7761809
n00548,null,43,0,32.81198,130.7589266
n00549,null,43,0,32.7293501,130.6299137
n00550,null,43,0,32.7532276,130.6527945
n00551,null,43,0,32.7717523,130.7205209
n00552,null,43,0,32.7642281,130.7197402
n00553,null,43,0,32.3203064,130.0731271
n00554,null,43,0,32.5845703,130.6319109
n00555,null,43,0,32.5705612,130.6162227
n00556,null,43,0,32.4896463,130.5757808
n00557,null,43,0,32.5585079,130.6005154
n00558,null,43,0,32.5369652,130.6429772
n00559,null,43,0,32.546259,130.7158628
n00001,null,44,0,33.4402455,131.3548908
n00002,null,44,0,33.4393566,131.3545389
n00003,null,44,0,33.4530462,131.3292145
n00004,null,44,0,33.4798666,131.3340411
n00005,null,44,0,33.4181928,131.3171069
n00006,null,44,0,33.4287922,131.3223325
n00007,null,44,0,33.5664267,131.3631842
n00008,null,44,0,33.5763989,131.3014229
n00009,null,44,0,33.5348161,131.4075147
n00010,null,44,0,33.5753671,131.2842188
n00011,null,44,0,33.5349804,131.3252886
n00012,null,44,0,33.5748384,131.3252747
n00013,null,44,0,33.5345962,131.4042933
n00014,null,44,0,33.5479013,131.2785085
n00015,null,44,0,33.5393126,131.2941609
n00016,null,44,0,33.5400583,131.2938822
n00017,null,44,0,33.5352593,131.317733
n00018,null,44,0,33.5343434,131.3485083
n00019,504248932,44,1,33.5285487,131.3393027
n00020,null,44,0,33.5319645,131.3328155
n00021,null,44,0,33.5665677,131.3795153
n00022,null,44,0,33.56577,131.3829453
n00023,null,44,0,33.5269099,131.3666785
n00024,null,44,0,33.5471696,131.2801828
n00025,null,44,0,33.5341455,131.39563
n00026,null,44,0,33.5248402,131.3443596
n00027,760230281,44,50,33.1213826,131.7805525
n00028,758064191,44,50,33.1290196,131.7817933
n00029,738349961,44,50,33.1253423,131.7911174
n00030,null,44,0,33.1115808,131.7847192
n00031,743716018,44,50,33.1145184,131.7845716
n00032,null,44,0,33.1223257,131.8026616
n00033,null,44,0,33.1583951,131.8146926
n00034,738931726,44,50,33.1137958,131.7894236
n00035,null,44,0,33.1143954,131.791953
n00036,null,44,0,33.0512601,131.6888433
n00037,null,44,0,33.0137926,131.6655039
n00038,null,44,0,33.0633906,131.7083244
n00039,null,44,0,33.0632908,131.6633204
n00040,null,44,0,33.0329383,131.6889774
n00041,null,44,0,33.0388536,131.6899955
n00042,null,44,0,33.4157307,131.622624
n00043,null,44,0,33.4178664,131.6254001
n00044,92569858,44,50,33.4212811,131.6182815
n00045,null,44,0,33.4461089,131.5184241
n00046,null,44,0,33.4536602,131.5006481
n00047,null,44,0,33.4589037,131.5008296
n00048,null,44,0,33.4224847,131.638325
n00049,92569711,44,50,33.419863,131.6212173
n00050,null,44,0,33.3879206,131.6324496
n00051,null,44,0,33.4194108,131.6693855
n00052,null,44,0,33.422001,131.663457
n00053,null,44,0,33.4220208,131.6486288
n00054,null,44,0,33.4086294,131.6156912
n00055,null,44,0,33.4993201,131.5448025
n00056,null,44,0,33.4047938,131.6110345
n00057,null,44,0,33.4174989,131.6123982
n00058,null,44,0,33.4103777,131.5827999
n00059,null,44,0,33.2262172,131.2040513
n00060,null,44,0,33.256238,131.176647
n00061,null,44,0,33.1943813,131.1595017
n00062,null,44,0,33.2544898,131.1668784
n00063,null,44,0,33.2306526,131.2145956
n00064,null,44,0,33.1662769,131.2231407
n00065,null,44,0,33.1176666,131.2290869
n00066,6583071585,44,1,33.1566615,131.2406335
n00067,null,44,0,33.1168129,131.1861071
n00068,null,44,0,33.2824806,131.0910214
n00069,null,44,0,33.27306,131.1722944
n00070,null,44,0,33.3691609,131.0935273
n00071,null,44,0,33.2824538,131.0959499
n00072,null,44,0,33.2788926,131.1380228
n00073,null,44,0,33.2792951,131.1393898
n00074,null,44,0,33.2997275,131.1603407
n00075,null,44,0,33.3123957,131.1395507
n00076,null,44,0,33.2674337,131.1659955
n00077,null,44,0,33.2751867,131.154861
n00078,null,44,0,33.465835,131.7199749
n00079,null,44,0,33.4711833,131.7313288
n00080,null,44,0,33.4657158,131.6922529
n00081,null,44,0,33.6814833,131.596599
n00082,6620331129,44,50,33.67939,131.5943697
n00083,6620315756,44,50,33.6831732,131.5996092
n00084,6627579326,44,1,33.6652882,131.6264457
n00085,6623018563,44,1,33.6587982,131.644382
n00086,6616587551,44,1,33.6640434,131.5567738
n00087,null,44,0,33.5658628,131.6898225
n00088,null,44,0,33.5417121,131.732563
n00089,null,44,0,33.5465887,131.7377468
n00090,6631579352,44,50,33.5630618,131.7329583
n00091,6631579353,44,50,33.5638343,131.7328823
n00092,null,44,0,33.5687418,131.7317587
n00093,6627613360,44,1,33.6390541,131.6837204
n00094,6627613359,44,50,33.6417653,131.677468
n00095,6627922702,44,1,33.598531,131.7148198
n00096,null,44,0,33.5004739,131.7238313
n00097,null,44,0,33.5016592,131.7234362
n00098,null,44,0,33.4940769,131.7212102
n00099,null,44,0,32.8438792,131.7172952
n00100,null,44,0,32.9736852,131.9031343
n00101,null,44,0,32.79676,131.9278063
n00102,null,44,0,32.8055408,131.8913155
n00103,null,44,0,32.8175502,131.9618118
n00104,null,44,0,32.8373289,131.9448061
n00105,null,44,0,32.8580087,131.9483111
n00106,null,44,0,32.953495,131.8952794
n00107,null,44,0,33.0519246,131.9277814
n00108,null,44,0,32.9550672,131.8608741
n00109,null,44,0,32.958961,131.8966184
n00110,null,44,0,32.9621177,131.9021944
n00111,null,44,0,32.9559361,131.8864811
n00112,null,44,0,32.9256979,131.8749159
n00113,null,44,0,32.9176041,131.8773003
n00114,null,44,0,32.9053082,131.8718975
n00115,null,44,0,32.9986815,131.8892359
n00116,null,44,0,32.9472932,131.89747
n00117,null,44,0,32.9464905,131.9016469
n00118,null,44,0,32.9584547,131.8982018
n00119,null,44,0,32.958553,131.9057261
n00120,null,44,0,32.8994496,131.7809284
n00121,null,44,0,32.8957733,131.7708805
n00122,null,44,0,32.9613284,131.8685035
n00123,null,44,0,32.9573814,131.8839851
n00124,null,44,0,32.9682994,131.9160236
n00125,null,44,0,32.9220597,131.9720269
n00126,null,44,0,32.8912991,131.9849977
n00127,null,44,0,32.9515292,131.7898408
n00128,null,44,0,32.9532371,131.7986744
n00129,null,44,0,32.9754884,131.843722
n00130,null,44,0,32.9436987,131.8326918
n00131,null,44,0,32.9674722,131.8379101
n00132,null,44,0,32.9511121,131.8392719
n00133,null,44,0,32.9519406,131.8409842
n00134,569695439,44,1,33.3725352,131.5324194
n00135,null,44,0,33.3693105,131.5232004
n00136,569695440,44,1,33.3739173,131.5354446
n00137,570032038,44,1,33.3750899,131.5352034
n00138,null,44,0,33.3658853,131.5540429
n00139,92403884,44,50,33.3654733,131.5118639
n00140,null,44,0,33.2111449,131.5982775
n00141,null,44,0,33.2148582,131.6019502
n00142,null,44,0,33.2088245,131.6051022
n00143,null,44,0,33.2089851,131.5908651
n00144,null,44,0,33.2446261,131.5905793
n00145,null,44,0,33.2424362,131.5901651
n00146,761181883,44,50,33.2435967,131.5888255
n00147,null,44,0,33.2418763,131.6733695
n00148,null,44,0,33.2408238,131.6764045
n00149,null,44,0,33.2223155,131.6255356
n00150,null,44,0,33.2295439,131.6259844
n00151,null,44,0,33.2245039,131.6348562
n00152,null,44,0,33.2259899,131.6356033
n00153,null,44,0,33.2239565,131.6353352
n00154,null,44,0,33.2208794,131.6357423
n00155,null,44,0,33.2110958,131.6885616
n00156,null,44,0,33.2524887,131.6945624
n00157,null,44,0,33.2524743,131.6651082
n00158,null,44,0,33.212024,131.5675659
n00159,null,44,0,33.2128733,131.571464
n00160,null,44,0,33.2454548,131.7132684
n00161,null,44,0,33.2439297,131.7079466
n00162,null,44,0,33.1869422,131.6087264
n00163,null,44,0,33.2353504,131.7582235
n00164,505188627,44,1,33.1880631,131.5856594
n00165,null,44,0,33.232307,131.6145796
n00166,null,44,0,33.2506634,131.6508652
n00167,null,44,0,33.2170955,131.6051319
n00168,null,44,0,33.2159351,131.6084115
n00169,757721691,44,50,33.1963472,131.6585885
n00170,null,44,0,33.2532921,131.666828
n00171,null,44,0,33.2421119,131.6568278
n00172,759161580,44,50,33.2413663,131.6276814
n00173,null,44,0,33.2248497,131.582136
n00174,null,44,0,33.2248861,131.5841131
