gmlid,area,fixed,lat,lon
n22092,4,0,38.537388,141.004319
n22093,4,50,38.613212,140.980986
n22094,4,0,38.602299,140.914356
n22095,4,50,38.577102,140.893496
n22096,4,0,38.65654,140.96793
n22097,4,50,38.57883,140.955213
n22098,4,0,38.539336,140.915434
n22099,4,50,38.571592,140.954749
n22100,4,0,38.593214,140.986264
n22101,4,0,38.572521,140.918099
n22102,4,50,38.535165,140.945993
n22103,4,50,38.477119,141.09709
n22104,4,50,38.488414,141.09343
n22105,4,50,38.512669,141.062648
n22106,4,50,38.59627,141.052366
n22107,4,0,38.606444,141.10903
n22108,4,50,38.601547,141.022648
n22109,4,0,38.61988,141.095971
n22110,4,50,38.801236,140.650732
n22111,4,50,38.735165,140.779887
n22112,4,50,38.743745,140.717672
n22113,4,0,38.727079,140.667677
n22114,4,50,38.746622,140.735597
n22115,4,50,38.731041,140.765069
n22116,4,0,38.104647,140.68048
n22117,4,0,38.092425,140.659649
n22118,4,50,38.124642,140.573821
n22119,4,0,38.048817,140.653264
n22120,4,0,37.99243,140.444951
n22121,4,0,38.012702,140.322459
n22122,4,50,38.041629,140.706038
n22123,4,50,38.046321,140.742978
n22124,4,50,38.05132,140.730479
n22125,4,50,38.057986,140.741867
n22126,4,50,38.078262,140.732144
n22127,4,0,38.167725,140.760925
n22128,4,50,38.114648,140.723254
n22129,4,50,38.065597,140.765767
n22130,4,50,38.05771,140.766309
n22131,4,50,38.076988,140.814035
n22132,4,50,38.109095,140.788249
n22133,4,50,38.19658,140.593817
n22134,4,0,38.168809,140.71103
n22135,4,0,38.14543,140.535204
n22136,4,0,38.206303,140.642423
n22137,4,50,38.176862,140.644091
n22138,4,50,37.923003,140.768538
n22139,4,50,37.900228,140.799369
n22140,4,50,37.913936,140.655314
n22141,4,50,37.913837,140.764372
n22142,4,0,37.918995,140.821368
n22143,4,0,37.936331,140.675768
n22144,4,0,37.86801,140.82548
n22145,4,50,37.828106,140.729798
n22146,4,50,38.076322,140.866578
n22147,4,50,38.004664,140.88908
n22148,4,50,38.033826,140.856025
n22149,4,0,38.045649,140.867483
n22150,4,0,37.94217,140.892692
n22151,4,0,37.922236,140.894141
n22152,4,0,37.919396,140.918802
n22153,4,50,37.967167,140.878248
n22154,4,50,37.967723,140.899358
n22155,4,50,37.993831,140.868248
n22156,4,50,38.398755,141.066851
n22157,4,50,38.380464,141.071821
n22158,4,0,38.396851,141.059043
n22159,4,50,38.387131,141.106816
n22160,4,50,38.373243,141.067099
n22161,4,0,38.424289,141.112081
n22162,4,50,38.432124,141.082094
n22163,4,0,38.303473,141.072501
n22164,4,50,38.300217,141.046235
n22165,4,50,38.28242,141.057662
n22166,4,0,38.321858,140.999331
n22167,4,50,38.31855,140.962062
n22168,4,50,38.339077,140.966556
n22169,4,0,38.34999,141.041742
n22170,4,50,38.329076,140.9817
n22171,4,50,38.441561,140.886559
n22172,4,0,38.451004,140.834897
n22173,4,50,38.404898,140.846565
n22174,4,50,38.391353,140.944723
n22175,4,0,38.420362,140.960528
n22176,4,50,38.419066,140.934889
n22177,4,0,38.465174,141.011822
n22178,4,50,38.419901,140.998771
n22179,4,50,38.426126,141.002593
n22180,4,50,38.378823,140.87859
n22181,4,50,38.411098,140.889526
n22182,4,50,38.379059,140.863222
n22183,4,50,38.361848,140.865731
n22184,4,50,38.400456,140.887949
n22185,4,50,38.348893,140.89273
n22186,4,50,38.48422,140.920187
n22187,4,50,38.491556,140.881557
n22188,4,0,38.464899,140.872872
n22189,4,50,38.563844,140.823157
n22190,4,50,38.543771,140.808784
n22191,4,50,38.548883,140.852317
n22192,4,0,38.516553,140.862947
n22193,4,0,38.545995,140.879055
n22194,4,50,38.611892,140.755384
n22195,4,0,38.589533,140.728907
n22196,4,50,38.573766,140.780452
n22197,4,50,38.590595,140.801036
n22198,4,50,38.570437,140.857112
n22199,4,0,38.583548,141.154884
n22200,4,50,38.560596,141.194375
n22201,4,50,38.539612,141.130972
n22202,4,50,38.559331,141.055701
n22203,4,50,38.498864,141.121348
n22204,4,50,38.580717,141.033203
n22205,4,50,38.541,141.061535
n22206,4,50,38.482119,141.133196
n22207,4,50,38.560517,141.023193
n22208,4,0,38.437672,141.434214
n22209,4,50,38.399365,141.59399
n22210,4,0,38.458523,141.518161
n22211,4,0,38.714883,141.517597
n22212,4,0,38.73335,141.537971
n22213,4,0,38.725484,141.557822
n22214,4,0,38.647943,141.437329
n22215,4,0,38.687998,141.463055
n22216,4,50,38.702659,141.413439
n21360,5,50,39.740834,140.130469
n21361,5,0,39.707982,140.111835
n21362,5,50,39.701637,140.10459
n21363,5,0,39.707209,140.140743
n21364,5,0,39.697544,140.109925
n21365,5,0,39.79826,140.077944
n21366,5,0,39.613903,140.06437
n21367,5,0,39.716949,140.175188
n21368,5,0,39.705288,140.366562
n21369,5,0,39.726021,140.306057
n21370,5,0,39.643903,140.195745
n21371,5,0,39.708342,140.291567
n21372,5,50,39.651958,140.215743
n21373,5,50,39.748054,140.09936
n21374,5,50,39.694402,140.125692
n21375,5,50,39.808602,140.056026
n21376,5,0,39.81603,140.087265
n21377,5,0,39.662668,140.157543
n21378,5,50,39.718892,140.140747
n21379,5,0,39.724447,140.149912
n21380,5,50,39.709726,140.134359
n21381,5,0,39.767398,140.079335
n21382,5,50,39.707742,140.148977
n21383,5,0,39.718614,140.102373
n21384,5,0,39.766388,140.170186
n21385,5,50,39.6585,140.142024
n21386,5,50,39.735737,140.088742
n21387,5,50,39.724725,140.130747
n21388,5,50,39.758841,140.085204
n21389,5,0,39.747358,140.085649
n21390,5,50,39.792175,140.112203
n21391,5,0,39.68473,140.161302
n21392,5,50,39.683894,140.084365
n21393,5,50,39.699625,140.080936
n21394,5,0,39.676673,140.085754
n21395,5,50,39.675431,140.130569
n21396,5,0,39.711669,140.098529
n21397,5,0,39.714339,140.081322
n21398,5,50,39.737862,140.107669
n21399,5,50,39.735279,140.123803
n21400,5,0,39.731185,140.198406
n21401,5,50,39.693286,140.120674
n21402,5,50,39.720595,140.116977
n21403,5,50,39.717581,140.114788
n21404,5,50,39.716233,140.119807
n21405,5,50,39.715334,140.126246
n21406,5,50,39.712042,140.121807
n21407,5,50,39.750162,140.073205
n21408,5,50,39.755559,140.069049
n21409,5,50,39.770929,140.069656
n21410,5,50,39.70306,140.117972
n21411,5,0,39.708615,140.120194
n21412,5,50,39.725977,140.092426
n21413,5,50,39.731112,140.102416
n21414,5,50,39.778475,140.06859
n21415,5,0,39.667045,140.065842
n21416,5,50,39.725613,140.117732
n21417,5,50,39.723057,140.10936
n21418,5,50,39.649455,140.112975
n21419,5,50,39.500867,140.249357
n21420,5,0,39.574855,140.230138
n21421,5,0,39.526696,140.232413
n21422,5,0,39.622794,140.157972
n21423,5,0,39.597521,140.232133
n21424,5,50,39.59002,140.169361
n21425,5,50,40.186893,140.069065
n21426,5,50,40.20689,140.031568
n21427,5,0,40.221821,140.033596
n21428,5,50,40.207723,140.023791
n21429,5,50,40.212444,140.02879
n21430,5,50,40.228647,140.141008
n21431,5,50,40.161061,140.02046
n21432,5,50,40.198557,140.01657
n21433,5,0,40.204948,140.116838
n21434,5,0,40.185663,140.027507
n21435,5,50,40.210406,140.236571
n21436,5,0,40.193007,140.228772
n21437,5,50,40.200784,140.211551
n21438,5,0,40.238001,140.21266
n21439,5,0,40.219669,140.171832
n21440,5,0,40.182448,140.031014
n21441,5,0,40.198067,140.032692
n21442,5,0,40.17134,140.113784
n21443,5,50,39.308121,140.575444
n21444,5,0,39.296178,140.56378
n21445,5,50,39.310065,140.562668
n21446,5,0,39.377278,140.573775
n21447,5,50,39.323674,140.564889
n21448,5,0,39.366722,140.494896
n21449,5,50,39.24702,140.689876
n21450,5,0,39.27896,140.621272
n21451,5,0,39.228962,140.514898
n21452,5,0,39.223114,140.525208
n21453,5,0,39.231738,140.47157
n21454,5,0,39.229153,140.448216
n21455,5,0,39.341488,140.526384
n21456,5,0,39.346449,140.56211
n21457,5,0,39.305343,140.546282
n21458,5,0,39.200356,140.590445
n21459,5,0,39.153251,140.628277
n21460,5,0,39.206187,140.569893
n21461,5,0,39.204798,140.544618
n21462,5,50,39.277012,140.557396
n21463,5,0,39.375886,140.447123
n21464,5,0,39.344778,140.427127
n21465,5,0,39.354777,140.382133
n21466,5,50,39.316453,140.568222
n21467,5,0,39.333063,140.48828
n21468,5,0,39.340891,140.456012
n21469,5,50,39.310621,140.568778
n21470,5,50,39.315341,140.518784
n21471,5,50,39.316045,140.558775
n21472,5,0,39.262568,140.486289
n21473,5,50,39.244794,140.532119
n21474,5,50,39.251119,140.537041
n21475,5,0,39.28877,140.50592
n21476,5,50,39.294007,140.43109
n21477,5,50,39.278121,140.428796
n21478,5,50,39.27312,140.382689
n21479,5,50,39.271404,140.409939
n21480,5,0,39.322282,140.438238
n21481,5,0,40.321496,140.549796
n21482,5,0,40.329667,140.555958
n21483,5,0,40.273282,140.46347
n21484,5,0,40.29625,140.46166
n21485,5,50,40.283787,140.558903
n21486,5,0,40.303783,140.482332
n21487,5,0,40.304948,140.563181
n21488,5,0,40.216532,140.672642
n21489,5,50,40.213017,140.641233
n21490,5,0,40.291895,140.592345
n21491,5,50,40.267452,140.554017
n21492,5,0,40.256896,140.503744
n21493,5,0,40.291619,140.689558
